taskName,database,query,start,end,time,threads,status,cleanCache,mixed,orientdbCpu,orientdbPod,minioPod
task1709232057001,test,Q2,1709232057016,1709232060619,3603,33,success,false,true,16,3,3
task1709232057001,test,Q9,1709232057015,1709232064216,7201,33,success,false,true,16,3,3
task1709232057001,test,Q7,1709232057014,1709232064518,7504,33,success,false,true,16,3,3
task1709232057001,test,Q7,1709232057014,1709232065513,8499,33,success,false,true,16,3,3
task1709232057001,test,Q6,1709232057014,1709232067017,10003,33,success,false,true,16,3,3
task1709232057001,testSF10,Q2,1709232057015,1709232071287,14272,33,success,false,true,16,3,3
task1709232057001,testSF30,Q2,1709232057003,1709232077484,20481,33,success,false,true,16,3,3
task1709232057001,testSF10,Q3,1709232057015,1709232080598,23583,33,success,false,true,16,3,3
task1709232057001,test,Q6,1709232057002,1709232081540,24538,33,success,false,true,16,3,3
task1709232057001,testSF10,Q7,1709232057015,1709232089682,32667,33,success,false,true,16,3,3
task1709232057001,testSF30,Q1,1709232057004,1709232123850,66846,33,success,false,true,16,3,3
task1709232057001,testSF10,Q6,1709232057003,1709232125944,68941,33,success,false,true,16,3,3
task1709232057001,testSF30,Q3,1709232057003,1709232130172,73169,33,success,false,true,16,3,3
task1709232057001,testSF30,Q1,1709232057003,1709232131154,74151,33,success,false,true,16,3,3
task1709232057001,test,Q5,1709232057015,1709232141116,84101,33,success,false,true,16,3,3
task1709232057001,testSF10,Q4,1709232057003,1709232146559,89556,33,success,false,true,16,3,3
task1709232057001,testSF30,Q8,1709232057014,1709232149309,92295,33,success,false,true,16,3,3
task1709232057001,testSF30,Q8,1709232057015,1709232151152,94137,33,success,false,true,16,3,3
task1709232057001,testSF10,Q1,1709232057016,1709232163566,106550,33,success,false,true,16,3,3
task1709232057001,test,Q4,1709232057015,1709232185264,128249,33,success,false,true,16,3,3
task1709232057001,testSF10,Q6,1709232057015,1709232232825,175810,33,success,false,true,16,3,3
task1709232057001,testSF30,Q3,1709232057015,1709232292525,235510,33,success,false,true,16,3,3
task1709232057001,testSF30,Q7,1709232057004,1709232433064,376060,33,success,false,true,16,3,3
task1709232057001,testSF30,Q6,1709232057003,1709232612517,555514,33,success,false,true,16,3,3
task1709232057001,test,Q5,1709232057004,1709232647791,590787,33,success,false,true,16,3,3
task1709237456971,testSF10,Q5,1709237456972,1709237457626,654,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237456972,1709237459429,2457,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237456972,1709237459501,2529,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457011,1709237459961,2950,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237456980,1709237460079,3099,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237456983,1709237460361,3378,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457002,1709237460408,3406,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237456991,1709237460803,3812,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457001,1709237460880,3879,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457027,1709237461158,4131,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237456972,1709237461323,4351,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457002,1709237461570,4568,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237456979,1709237464947,7968,356,success,false,true,16,3,3
task1709237456971,test,Q7,1709237457009,1709237468584,11575,356,success,false,true,16,3,3
task1709237456971,test,Q7,1709237456994,1709237469120,12126,356,success,false,true,16,3,3
task1709237456971,test,Q9,1709237456982,1709237470180,13198,356,success,false,true,16,3,3
task1709237456971,test,Q7,1709237456971,1709237473491,16520,356,success,false,true,16,3,3
task1709237456971,testSF10,Q3,1709237456977,1709237474597,17620,356,success,false,true,16,3,3
task1709237456971,test,Q9,1709237456992,1709237474600,17608,356,success,false,true,16,3,3
task1709237456971,test,Q9,1709237456992,1709237474725,17733,356,success,false,true,16,3,3
task1709237456971,test,Q9,1709237456971,1709237474798,17827,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237456981,1709237476084,19103,356,success,false,true,16,3,3
task1709237456971,test,Q3,1709237457037,1709237477256,20219,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237456992,1709237478001,21009,356,success,false,true,16,3,3
task1709237456971,test,Q7,1709237456979,1709237478404,21425,356,success,false,true,16,3,3
task1709237456971,test,Q5,1709237456999,1709237479500,22501,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237456974,1709237480204,23230,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457011,1709237481736,24725,356,success,false,true,16,3,3
task1709237456971,test,Q7,1709237456998,1709237482997,25999,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237457012,1709237483202,26190,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237457008,1709237483893,26885,356,success,false,true,16,3,3
task1709237456971,test,Q7,1709237456997,1709237486055,29058,356,success,false,true,16,3,3
task1709237456971,test,Q3,1709237456976,1709237486809,29833,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237456993,1709237490632,33639,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237456988,1709237493658,36670,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237456976,1709237502169,45193,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237457029,1709237502481,45452,356,success,false,true,16,3,3
task1709237456971,testSF30,Q3,1709237457006,1709237507297,50291,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237456974,1709237507775,50801,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237456971,1709237512841,55870,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237456987,1709237513588,56601,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237457002,1709237514385,57383,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237456995,1709237514431,57436,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237457012,1709237514603,57591,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237456971,1709237515885,58914,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237456995,1709237516551,59556,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237456975,1709237516844,59869,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237457027,1709237518618,61591,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237456982,1709237518736,61754,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237456980,1709237518873,61893,356,success,false,true,16,3,3
task1709237456971,testSF30,Q3,1709237456981,1709237520923,63942,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237456984,1709237526632,69648,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237456972,1709237527324,70352,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237456971,1709237528134,71163,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237456981,1709237528166,71185,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457013,1709237531073,74060,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457006,1709237533579,76573,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237456984,1709237536027,79043,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237457005,1709237539452,82447,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237457003,1709237539798,82795,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237456985,1709237540442,83457,356,success,false,true,16,3,3
task1709237456971,testSF10,Q3,1709237456973,1709237541126,84153,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237456984,1709237541226,84242,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237457003,1709237542497,85494,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237456990,1709237543406,86416,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457010,1709237547958,90948,356,success,false,true,16,3,3
task1709237456971,testSF30,Q3,1709237456996,1709237550080,93084,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237456980,1709237552281,95301,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237457009,1709237555583,98574,356,success,false,true,16,3,3
task1709237456971,test,Q3,1709237457011,1709237556740,99729,356,success,false,true,16,3,3
task1709237456971,testSF10,Q6,1709237457006,1709237556742,99736,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237457007,1709237557021,100014,356,success,false,true,16,3,3
task1709237456971,testSF30,Q5,1709237457010,1709237559069,102059,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237457003,1709237560718,103715,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237457013,1709237564158,107145,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457009,1709237564271,107262,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237456976,1709237565516,108540,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237457029,1709237565735,108706,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237457004,1709237565763,108759,356,success,false,true,16,3,3
task1709237456971,test,Q5,1709237456978,1709237567631,110653,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237456978,1709237569256,112278,356,success,false,true,16,3,3
task1709237456971,testSF30,Q2,1709237456991,1709237570242,113251,356,success,false,true,16,3,3
task1709237456971,testSF30,Q7,1709237457037,1709237571197,114160,356,success,false,true,16,3,3
task1709237456971,testSF30,Q2,1709237456999,1709237571527,114528,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237457005,1709237572815,115810,356,success,false,true,16,3,3
task1709237456971,testSF30,Q8,1709237456998,1709237577083,120085,356,success,false,true,16,3,3
task1709237456971,test,Q9,1709237457003,1709237577233,120230,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237456995,1709237577540,120545,356,success,false,true,16,3,3
task1709237456971,testSF10,Q3,1709237457027,1709237578156,121129,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237457003,1709237579515,122512,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237457031,1709237584434,127403,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237457012,1709237584690,127678,356,success,false,true,16,3,3
task1709237456971,testSF10,Q3,1709237457011,1709237590550,133539,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237457009,1709237599193,142184,356,success,false,true,16,3,3
task1709237456971,testSF10,Q3,1709237457031,1709237601340,144309,356,success,false,true,16,3,3
task1709237456971,testSF30,Q2,1709237457034,1709237601487,144453,356,success,false,true,16,3,3
task1709237456971,testSF30,Q3,1709237457037,1709237606114,149077,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237457029,1709237606195,149166,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237456999,1709237608212,151213,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237457034,1709237608513,151479,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237456996,1709237609004,152008,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457039,1709237613430,156391,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237457038,1709237614823,157785,356,success,false,true,16,3,3
task1709237456971,testSF10,Q3,1709237457029,1709237617051,160022,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237456997,1709237621034,164037,356,success,false,true,16,3,3
task1709237456971,testSF30,Q6,1709237456999,1709237622203,165204,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237457009,1709237624281,167272,356,success,false,true,16,3,3
task1709237456971,test,Q3,1709237457004,1709237624862,167858,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457038,1709237626390,169352,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457041,1709237627518,170477,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457048,1709237632140,175092,356,success,false,true,16,3,3
task1709237456971,testSF30,Q8,1709237456979,1709237632940,175961,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237456980,1709237634307,177327,356,success,false,true,16,3,3
task1709237456971,test,Q3,1709237457062,1709237634712,177650,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237456993,1709237635300,178307,356,success,false,true,16,3,3
task1709237456971,testSF30,Q4,1709237456986,1709237639722,182736,356,success,false,true,16,3,3
task1709237456971,testSF30,Q4,1709237457029,1709237641397,184368,356,success,false,true,16,3,3
task1709237456971,testSF30,Q6,1709237456971,1709237643707,186736,356,success,false,true,16,3,3
task1709237456971,test,Q3,1709237457042,1709237645217,188175,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237457039,1709237645944,188905,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237456980,1709237648160,191180,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457001,1709237653281,196280,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457042,1709237654772,197730,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237457030,1709237663122,206092,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237457041,1709237665408,208367,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237457026,1709237666043,209017,356,success,false,true,16,3,3
task1709237456971,testSF30,Q6,1709237456975,1709237680327,223352,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237457049,1709237695289,238240,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237457027,1709237700186,243159,356,success,false,true,16,3,3
task1709237456971,testSF10,Q2,1709237457036,1709237710120,253084,356,success,false,true,16,3,3
task1709237456971,testSF30,Q8,1709237457038,1709237714997,257959,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237457027,1709237717698,260671,356,success,false,true,16,3,3
task1709237456971,testSF30,Q3,1709237457005,1709237724864,267859,356,success,false,true,16,3,3
task1709237456971,testSF10,Q4,1709237456981,1709237724938,267957,356,success,false,true,16,3,3
task1709237456971,testSF30,Q8,1709237457002,1709237727718,270716,356,success,false,true,16,3,3
task1709237456971,test,Q5,1709237456987,1709237730371,273384,356,success,false,true,16,3,3
task1709237456971,testSF30,Q1,1709237457053,1709237734255,277202,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457029,1709237752889,295860,356,success,false,true,16,3,3
task1709237456971,testSF10,Q3,1709237456988,1709237753001,296013,356,success,false,true,16,3,3
task1709237456971,test,Q5,1709237457034,1709237756662,299628,356,success,false,true,16,3,3
task1709237456971,testSF10,Q4,1709237457004,1709237759318,302314,356,success,false,true,16,3,3
task1709237456971,test,Q1,1709237457034,1709237759546,302512,356,success,false,true,16,3,3
task1709237456971,testSF10,Q8,1709237457005,1709237766599,309594,356,success,false,true,16,3,3
task1709237456971,testSF30,Q3,1709237457003,1709237768919,311916,356,success,false,true,16,3,3
task1709237456971,testSF10,Q4,1709237456973,1709237775212,318239,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457061,1709237777939,320878,356,success,false,true,16,3,3
task1709237456971,test,Q7,1709237457037,1709237778005,320968,356,success,false,true,16,3,3
task1709237456971,test,Q2,1709237457030,1709237778532,321502,356,success,false,true,16,3,3
task1709237456971,testSF10,Q6,1709237457027,1709237779512,322485,356,success,false,true,16,3,3
task1709237456971,test,Q6,1709237457049,1709237786119,329070,356,success,false,true,16,3,3
task1709237456971,testSF10,Q3,1709237457038,1709237788473,331435,356,success,false,true,16,3,3
task1709237456971,test,Q9,1709237457042,1709237788463,331421,356,success,false,true,16,3,3
task1709237456971,testSF30,Q2,1709237457049,1709237791666,334617,356,success,false,true,16,3,3
task1709237456971,testSF30,Q3,1709237457005,1709237794578,337573,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237457059,1709237795619,338560,356,success,false,true,16,3,3
task1709237456971,test,Q3,1709237457037,1709237810156,353119,356,success,false,true,16,3,3
task1709237456971,test,Q8,1709237457039,1709237811770,354731,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237457030,1709237830042,373012,356,success,false,true,16,3,3
task1709237456971,testSF10,Q1,1709237457038,1709237830302,373264,356,success,false,true,16,3,3
task1709237456971,testSF10,Q5,1709237457038,1709237833016,375978,356,success,false,true,16,3,3
task1709237456971,testSF10,Q6,1709237457043,1709237841752,384709,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237457033,1709237849590,392557,356,success,false,true,16,3,3
task1709237456971,testSF30,Q8,1709237457033,1709237860536,403503,356,success,false,true,16,3,3
task1709237456971,test,Q4,1709237456997,1709237870216,413219,356,success,false,true,16,3,3
task1709237456971,testSF10,Q5,1709237456972,1709237871326,414354,356,success,false,true,16,3,3
task1709237456971,test,Q4,1709237457011,1709237872880,415869,356,success,false,true,16,3,3
task1709237456971,test,Q4,1709237457005,1709237873536,416531,356,success,false,true,16,3,3
task1709237456971,testSF10,Q7,1709237457034,1709237874670,417636,356,success,false,true,16,3,3
task1709237456971,test,Q4,1709237456992,1709237879154,422162,356,success,false,true,16,3,3
task1709237456971,test,Q4,1709237456971,1709237880044,423073,356,success,false,true,16,3,3
task1709237456971,test,Q5,1709237457029,1709237884998,427969,356,success,false,true,16,3,3
task1709237456971,test,Q3,1709237457044,1709237899266,442222,356,success,false,true,16,3,3
task1709237456971,test,Q5,1709237457002,1709237907102,450100,356,success,false,true,16,3,3
task1709237456971,testSF30,Q7,1709237456992,1709237927384,470392,356,success,false,true,16,3,3
task1709237456971,test,Q5,1709237457033,1709237932927,475894,356,success,false,true,16,3,3
task1709237456971,testSF10,Q4,1709237457046,1709237933733,476687,356,success,false,true,16,3,3
task1709237456971,testSF30,Q4,1709237456989,1709237954605,497616,356,success,false,true,16,3,3
task1709237456971,testSF30,Q4,1709237456984,1709237956574,499590,356,success,false,true,16,3,3
task1709237456971,testSF30,Q6,1709237457014,1709237957805,500791,356,success,false,true,16,3,3
